"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150"
2.86179481741788,4.17020603243869,1.82862450997746,3.09450950187988,2.18090107896707,2.20920657717442,5.73632361761434,2.20198338863741,3.17003640189811,2.62286682097024,2.47075398298361,2.22022193022604,5.31084971893115,2.59306795853965,1.97874394952594,4.24478198387281,2.02636202804159,2.50966930230387,3.5677064123588,4.48707438572986,4.48001537641881,2.80754367129859,1.88472645902512,2.91661431909115,2.81149865136871,3.45958452738585,4.66922915184968,1.96260886350486,2.85999760801181,3.3026413909269,4.20018118930311,3.38709584977071,2.00071294105493,2.26930769372368,3.65264895146537,4.65964968217189,1.92582371807595,2.42354594420487,2.2393383395622,3.18941830764827,2.50557510590993,5.97879661989008,2.33021709133891,2.19160455701523,2.31608992687084,2.85699452425495,2.89066596662334,2.89548523351544,5.78584777312851,2.3918890792998,3.6113443821292,4.03284280785917,2.07936384496955,4.69231172189082,3.18841814127359,6.02170754335999,6.32187686000603,2.05188980660291,3.6202658237057,2.67008268963612,3.86349568876274,2.21261979097242,2.98382223912029,5.32526034580879,4.2117895468122,5.04725612897629,2.91393365300277,2.22957848319226,3.676979105797,2.10932075340306,3.00581219513296,3.15218793886587,2.07170632053292,6.32878489210694,4.06172128384318,2.18888850712829,2.96318755377566,2.21778124897744,2.84777727812093,2.18709247237887,3.17865123056238,3.32891205386919,2.78311021782119,4.26827378528275,5.35507286495321,3.26764513193696,3.00783558688972,2.67085011615673,1.93351439243947,2.63090112899205,3.25919107983318,2.76635884297517,5.3644069212822,2.55760144216725,1.87136235065349,2.72972359172244,4.27537298348836,2.36452003326311,2.12248817887933,1.79382431202809,2.46042706664285,2.02079652155073,3.82843577573657,3.82171642555434,2.09605195055899,2.18720778497025,2.05279821988245,3.09990651066342,2.24916728409041,2.56361638258665,2.14924192630895,2.90567793598646,2.25033440092992,2.64485863466177,2.39105908232766,3.51153534328457,4.00130841139647,4.39283010527613,1.79237553970529,2.13534557019327,3.04190058404747,3.1778756391853,2.63556162724942,3.01688717192763,5.5103784726707,2.16214561747808,3.5736874052746,4.02701755875484,1.99647626274397,2.10476918260979,2.33176928820343,1.89112377530249,1.9597403768379,3.00207191572378,2.50212728071439,3.741035253817,2.53214836008783,2.68250369652356,2.85997839148724,2.34859791367988,1.71020537796764,2.25666192701988,4.1009953548185,2.105984769623,2.96603476698225,2.82792070523006,2.74698436999555,5.34358767972877,2.95408533356673,2.18464790478856
2.53592211684066,4.30576323928663,2.15213773957331,3.46673183872895,2.43304323196089,2.07851671275585,5.7375017469875,2.60384321224553,3.76381330817578,3.01263915765874,2.71287785241124,2.74129679168938,5.48775109910553,3.15726887527868,2.42511994645162,4.38307371750894,2.52252835666485,2.31560782295928,4.00232051198548,4.86528498477465,4.37980936702888,2.77124713355094,2.03554433530909,3.13995254065185,2.53763790517235,2.92470783048044,4.72722753628052,2.39682321097618,2.87242246351014,3.77122618824941,4.42232950318295,4.07403773416875,2.2820754328333,2.26832006233093,3.13674398678779,4.34802763153166,2.55600033803421,2.38799739802854,2.3583015618547,3.33359382258548,2.81636919102065,5.91104144693514,2.359759155843,2.5596374392186,2.71021542293919,2.61939070515664,2.58056924461705,2.80828331533691,5.70777927318591,2.00592245838337,3.41008129823,4.48441709394558,2.33704389789891,4.77440505661296,3.51213083979685,5.73145327011921,5.86711509375713,1.97373972687894,3.70955714878305,3.18340597338069,4.23068842547355,2.31889639318809,3.35144655499919,5.53112814511219,4.15078672676871,4.87195740595374,2.7635831177404,2.31490558015183,4.03092856385084,2.19206574733055,2.97613586146343,3.02796419255986,2.27541450373051,6.75940476120809,4.35520296280402,2.44572928178789,2.51540960959777,2.2355629942766,2.758977751775,2.24821754403264,3.19142972605594,3.72403762211699,2.46590365263714,4.50696431292301,5.80455291558634,2.7175318565995,2.9268359946018,2.88094153852085,1.96662458572041,2.52368153338757,3.08112490328285,2.95605909390502,5.3027819520439,2.25981505160068,1.86216726902291,2.59912482948584,4.73809114673759,2.66320554444578,1.77901806154458,2.14813823904096,2.10201021166521,2.33203397137997,4.30796502097942,3.65609697432048,2.22671713948098,2.32373246467665,2.2673186322591,2.81768272917534,1.84505739383044,2.06636659805573,1.98884501566653,2.86764532635417,2.35820503848976,3.05113166234418,2.27440752360641,3.67301140511433,4.25592930737558,4.34837538579533,1.61804807488994,2.11571232761787,3.20567413659938,3.04309099777342,2.86896972700334,3.36422419376903,6.71727729992631,2.18418987133678,3.42072068680312,3.94309548880525,2.30290723082786,2.01972575029106,3.00686428412987,1.94292702406784,1.97731745617889,2.57670379426629,2.67315533273118,3.4937940211891,3.10003290103792,2.72502795420748,3.45172261247671,2.24659914074105,2.00746936758171,2.26595416490125,3.90296506946379,1.9135201461928,2.91695429682774,4.10083495290697,3.47860259466518,5.14300991580628,2.98734909850331,2.16548592570754
2.48446661169636,3.9427998120926,2.23618601842247,3.01590535627991,2.54898728783578,2.33362750602099,6.65674771581862,2.09038132239662,3.23085624925746,2.69621235718872,1.96223165925452,2.05900790496778,5.45559007392095,2.73437402171291,2.18839605785578,4.30238275523415,2.1272657011296,2.32876653749564,3.53778124043827,4.42857378869751,4.48807471321226,2.83996237622395,1.76388659343041,2.96934545898941,2.53327972473424,2.89980285995663,4.44665068360669,2.08327127976467,2.90340618729994,3.16413977795078,4.56678288785659,3.79758224695239,1.92103995830383,2.31362439297797,3.04033619150545,4.5281628858131,1.79321906389906,2.0849225524706,2.13198920953507,3.29644978842698,2.54624096150784,5.99126873585481,2.28828271930478,2.72301725182004,2.28451053512937,2.37723638757906,3.15605999040425,2.42712504211392,5.66047324545813,2.07597632765819,3.07520846933536,4.10061057856444,2.61751022566145,4.50359219268132,3.22713882414366,5.72665614153629,6.1164800334995,2.05658925894051,3.58738080242425,2.90901017899651,3.87080294772967,2.11265952307347,2.87728640998001,5.26436013085068,4.08952377377752,4.66829388967139,2.91655976180542,2.00505184936974,3.28999477391204,1.84333399858979,2.56968484627802,2.85983826400442,2.26158635483102,6.19449064895611,4.3464830096653,2.21646855121641,2.36122873384556,2.23191947200803,2.62565602646048,2.46614291388859,2.72866299964592,3.82900271122806,2.51060744722141,4.65021131235832,4.91328154500146,2.79334333884969,3.02440613163631,2.03134809241781,1.94101155049218,2.122642905803,3.27615568216616,2.61224476499679,5.04527136776625,2.54357480251986,1.86003486458628,2.3631669995808,4.07082476937893,2.54924468706718,1.91722855507661,1.90222298532316,2.22114808681862,1.93506630129615,4.04759363287582,3.78327267472877,2.42521225453721,2.53669838166863,2.42745784440841,2.99273936137203,1.83920892776719,2.20463615510102,2.10866119488197,2.81884448873263,2.09674142547205,2.70294998792201,2.20926335228487,3.46198071255213,4.01281913329003,4.17058495961108,2.11138089930503,2.56833068709921,3.42471407559171,3.14167695643927,2.95977568355317,2.80552915701513,4.69400038542031,1.97433622994454,3.79132939427915,3.60634908864375,1.94069430940295,1.93908952118908,2.35475451175517,1.7568181243981,1.93829050106172,2.7280473035414,2.41984491777752,3.51692303388048,2.75123447521455,2.28063533826436,2.99921088624808,2.12448824403615,2.08194829307855,2.2099982837689,4.22515854585748,2.10413371413895,2.79825037946973,3.53255836796312,2.81628581674766,4.81457271173896,2.81405238621667,1.86576572825638
2.33239023510976,4.17315361831499,2.02112233762463,3.07709584427714,2.24454659773562,1.87039686212621,5.84448493738212,1.96978486654201,3.32564243230424,3.0453903150947,1.9965903183636,2.21534276229577,5.26328330112775,2.64519489032833,2.34847432124607,4.13707212574802,2.25714023382617,2.23423026841894,3.91437951449736,4.52840018596132,4.27154158980983,2.76776437230264,1.868872042731,3.48283851926834,2.49911576816421,3.20983113369838,4.64589034990484,1.99954754596055,2.37114050339736,3.36037456651321,4.35400325464312,3.57943864381685,2.11373275282441,2.05522743255074,3.00936738471508,4.28215953172414,1.95967430708063,2.24346954649601,1.77431232583046,3.19225080160224,2.64782823309358,5.91439818432135,2.2083374537781,2.4501809280243,2.38825262994854,2.25636444135788,2.71521713674947,2.78560042217282,5.60071426757713,2.45396189684569,3.35310599458159,4.29823832956386,2.09574987820857,4.59369983278891,3.27214277399825,5.4594669975123,5.97621778032864,1.90426942309952,3.55110599191558,2.58746660409063,3.82450675595421,2.12099756767782,2.91845580323628,5.25580628356291,4.2161199280194,4.64700415079106,2.74065995445892,2.08046898177242,3.61377468959805,1.98757535648433,2.8339305259923,2.83900862045658,1.99715482696885,6.41779650724563,4.2775259183538,2.26132085860008,2.5495951866597,2.07249220814329,2.24795399534741,2.10617272795806,3.51937160713593,3.1706098130866,2.52053431877212,4.21110757627557,5.34964898319075,2.60631140134168,2.71431580256187,2.28913952371123,1.58224210282182,2.34554513526953,2.71857773016248,3.13033798073169,5.29637815266523,2.33358737817812,1.97804965319749,3.25366268243085,4.24702782357657,2.28448418454647,2.08350479104531,1.52599243320681,2.07426282292119,1.7561305704663,3.91142575664465,3.45749181169733,1.98900988130757,2.49582503436508,1.97191144793337,2.89224462158162,2.08918633686981,2.04017951602416,1.87822803015785,2.77591917353051,2.11548753494178,2.46356179136687,2.38707587518622,3.2296579085407,4.04937796914311,4.2494046272059,2.15264350007649,2.10116466151273,2.88136709053855,3.12823739090717,2.58946624366392,3.24451007550267,5.19052528053852,1.90833427721237,3.41348246038553,3.84125168819531,1.76169994031384,1.6506858296844,2.35566153068071,1.88133105058543,1.95194523294978,2.6063038519992,2.34360343963306,3.39850986475891,2.9877796934787,2.21101089727923,2.88828360863526,2.21141426804988,1.74970469710356,2.05248856931172,4.19126634727157,1.77198040581732,2.95015105806419,3.41201426614721,2.54297404294882,4.81946236718927,3.05767709636465,2.05879889515161
2.55740557116734,4.47835320306033,2.05567319966487,2.8942683980311,2.50727921925392,2.0252366166901,6.6486198260763,2.27998154024949,3.80237494801251,3.04109635037133,2.37437408125196,2.34628930675737,5.4528770388602,2.97528401125929,2.3521882272594,4.36793107090172,2.18589555799407,2.36856478974376,4.02452996115502,4.93804816519741,4.78017963838403,2.76927807076687,1.80551487547236,3.27770583892492,2.72798141200327,2.7878288969312,4.62567597085913,2.21780187333079,2.73531469414853,3.30576795402634,4.71936908118565,3.94280119390394,1.98790705208479,2.12172732695468,3.45565162175601,4.65067087845882,2.10212819321173,2.21512515370112,1.95510802739984,3.25366829167216,2.7686232666669,6.47184980476784,2.1707089871601,2.61132818084062,2.49661832931708,2.45150935177383,2.6814560243392,2.79646478242634,5.8559693019102,2.21684780958567,3.57552837624659,4.4042257485527,2.3485534253091,4.68178595177268,3.62850344866833,5.79831519718288,5.78755566774959,2.1163653332422,3.5765443628734,2.87253251642901,4.07946718104735,2.00860616581722,3.0041367757328,5.39370253782172,4.43984153807069,4.92195737677856,2.77209654637006,2.32917912301242,3.76915944057735,2.14022277742512,3.0459286221003,3.33412422080183,2.24739842935795,6.69365784822222,4.59942834245858,2.31213829852978,2.54096887676661,2.13649394402189,2.59433591217855,2.11429469234655,3.19025434858586,3.05853786054604,2.4103183923671,4.57021417977485,5.54127513067386,2.64082650355587,3.35967941501355,2.30349490213278,1.79498692337725,2.24518617390093,2.85971321064235,3.25081502764159,5.42137835059495,2.61515637576784,1.91534948598426,2.32780944226003,4.39575380227943,2.58978191720458,2.3137158396197,1.73331128147078,2.25461448326193,2.07976646598453,4.07650831002073,3.8307980526152,2.34181617801621,2.28716252235369,2.23538344524649,2.75338199784763,1.87286474358924,2.04579905044196,1.99170671096824,2.89209182300224,2.39187364227338,2.61593310618923,2.28023961000119,3.35849475274182,4.22317126732752,4.44226535378456,2.08058227552771,2.1195852481035,2.9349704014072,3.07297361945161,2.82106687582114,2.75804534111504,5.56795337205257,2.2258729399944,4.12437305784146,3.85645412539188,1.90875273105675,1.73397487823765,2.64145730905777,2.04343350713458,2.15383994663819,2.95953443742121,2.49661014409106,3.57342212596352,3.01226193042085,2.54666179487124,3.32830249474758,2.34735310954015,2.18457704056333,2.62806275156667,4.36822091372693,1.89873660582649,3.26497585255718,3.53946482396742,2.88277242851368,5.21389183390984,2.9976415273463,2.04026410510213
2.50336048511125,3.9638268160644,2.10042597319761,3.19874316316219,2.16578555245782,1.87882794173679,5.70613949182127,1.91463052533591,3.34393750549108,2.95921522184933,2.01944728080869,2.08853938882786,5.16835569450857,2.59866927660803,1.97205755856485,4.30113364811375,2.32540706337781,2.22398427578154,3.611887479602,4.40942821963642,4.07813903657183,2.70695598874528,1.86489576017126,3.04506381221569,2.62376538679816,3.03389158019169,4.40071586538467,2.13793370987773,2.52439722623698,3.42047664030573,4.48614836739364,3.47346618351847,2.09717118922766,2.10365746262458,2.96124607298321,4.18942916959552,2.02138056840839,2.42451377490879,2.01835212026123,3.23415354888143,2.29551230414351,5.89874877063465,2.07568855417674,2.5478242795622,2.23444715072716,2.20034903459036,2.7695161127143,3.10102405877799,5.62427611350482,2.45665329792975,3.22500087632193,4.11050496921006,2.14424043149943,4.57572223211065,3.46261976908912,5.36320825912904,5.96309418410327,1.98368012301847,3.36653000603285,2.60877402689982,3.90258521479373,2.22335357825816,2.9871471391144,5.08392779524577,3.98605635535434,4.86108327934144,2.90751068872007,2.11532811241799,3.46228177099554,1.93683990396536,3.1125558442443,2.7180018412239,2.05129162000355,6.35124171840539,4.30163584162044,2.35106308205259,2.62849700729255,1.94919539208306,2.19800936895607,2.64525875667287,3.44284990464852,2.92410253492345,2.50886868396457,4.17253167794855,5.30138606084636,2.69779108675007,2.85029102665821,2.13611440712993,1.59099157351546,2.36488980403388,2.93694262536251,3.01196733157189,5.08875562267142,2.37130747474496,1.78345349534899,3.07360835789232,3.96859689178405,2.29486004804929,2.09537656294921,1.68985967794652,1.97113399834102,1.6653482753048,3.63963683510403,3.46672475752944,2.050665569926,2.375405768241,1.93030077019743,2.86894626145967,1.93319679054185,2.03940452877926,1.83357721295992,2.65341217819009,2.25700502598782,2.50667060489004,2.39870010473547,3.56605885109645,4.0026135229765,4.12714010115611,2.1813140926376,2.15350657800641,2.75665537434709,2.90660232391346,2.62588599367892,3.03841445744984,6.51970505647229,1.91776442843814,3.61567643442656,3.8114930946085,1.99241507252298,1.52494693281629,2.49695444069434,1.68883937042308,1.98906579031748,2.81203550248788,2.34221913598018,3.62106015631961,2.85853427621742,2.38416639192797,2.85574331811133,2.06108952543556,1.72346891247735,2.21427637971976,3.8098659010708,2.01158211772912,2.8058335588202,3.30617146176494,2.72913294981688,4.98618666957962,2.84315036099799,1.96924431296574
2.32951976597842,3.98883694018631,2.28137897894612,3.23377506239539,2.06014174979471,1.81658280974094,5.94434639121597,2.12944525128217,3.26407421191233,3.09931673293753,2.23762154595498,2.38020330458155,5.35996870100472,2.94865421444096,2.04063366223648,4.29022256050688,2.40469809972741,2.40825939454926,3.85943965265189,4.6227545065654,4.38464384075054,2.9162413506381,1.80000211664163,2.93315065436304,2.51675706157165,2.95121878337619,4.66368485683682,2.18302031739753,2.55288643559375,3.45753355950459,4.43757528420176,3.41842466095393,1.77685468862528,2.13331097203679,2.94994355420765,4.39656889764971,1.99317648141199,2.57150897145455,1.88074564872437,3.18611716654667,2.55936122856011,5.91904263444148,2.02003892498985,2.30163011557198,2.41617389262055,2.22071202947352,2.78893790797458,2.60934233439405,5.59365748954325,2.07943639414409,3.40340184089193,4.31871771117379,2.12935671593835,4.60953792938317,3.42716315237303,5.4407443253444,6.07111456782416,1.99801907011613,3.544189455849,2.73388400678859,3.87989419795416,2.0312769122986,3.14800769598227,5.47363591114859,4.25205396459669,4.89245180647921,2.86768841896277,2.18229796581553,3.63551046003908,2.0726006833276,2.85597601260651,2.86259350934818,2.04531008391186,6.4522955183797,4.38485309606422,2.50911916152195,2.32678450312296,2.15931448259526,2.3156798966382,2.20026842240165,2.89325373412716,3.27847298657918,2.66870429391052,4.25081872892161,5.26064333359863,2.55569519580784,2.70674032804228,2.14270383198321,1.71158876533682,2.18345566224702,3.25520520927259,3.04809551899676,5.29782827393375,2.32576720349308,1.79481293607935,2.30919565852485,4.25352012571014,2.71583836745396,1.95130707468112,2.01326939995836,2.15312743444955,1.88737271531002,3.91710573338364,3.5444466820642,2.09338978960586,2.23895513883696,2.06000361248451,2.89559653161473,1.87135782550259,1.9483019220267,1.64055313306468,2.75194960431473,1.93195771801648,2.56466796764685,2.46815613742827,3.58933837070251,4.11997673297375,4.16805846773449,2.0648230775317,2.18923901565557,3.10768115151062,3.00739539497595,2.8602463974433,2.83129331826706,5.07545728092922,2.16333088442243,3.76810173084368,3.54008787256835,1.79078548770007,1.92791543987767,2.50850256499757,1.88426135805405,1.89305164892434,2.66464199413728,2.47760962866569,3.69904684359937,2.82687924102267,2.18268866680214,3.12022686326719,2.21845567485616,1.8433896138825,2.1586983011407,4.40108174656493,1.87831837460632,2.96370151247519,3.65713901566561,2.5500634756544,4.88525802189254,2.8546630020043,2.03193252632596
2.27748618549767,4.17838327525158,1.76609960373996,3.09102696013062,2.36062891530695,1.81242726326889,6.08415386324543,2.13887608490545,3.52487264144699,3.14832327263888,2.66013269715853,2.20373001916702,5.46664337996466,3.00178811895356,2.18595090232895,4.29729555099221,2.08745254286836,2.33608968696032,3.74652759639731,4.92311261896803,4.43485704566823,3.02843026336585,1.78896007455704,3.14369192990892,2.56950647498653,2.86655780661898,4.71713973092792,2.08342643737296,2.6656979984279,3.41229760312102,4.43468642555688,3.64425356362804,2.11579280496879,2.28886858288507,3.33992788847983,4.50661600311331,2.1732399484533,2.01547089694591,1.91974584171556,3.14564613325727,2.73563273040332,6.1262571421429,2.03116421833817,2.44275484536738,2.256818627832,2.38107895030644,2.72603278014696,2.7534500118643,5.58177478942396,2.13707003167302,3.42714903551603,4.32578237000793,2.29711048771526,4.76949735255727,3.41469557648963,5.48962722132116,5.42600755842642,2.00050911072681,3.52085313063704,2.91898148911642,3.86500976172288,2.01489080703234,3.18661995018577,5.48593355590357,4.01825528410922,4.61515075109034,2.64094314397411,2.18601992380941,3.31631533784362,2.02200888280485,2.8325476057379,2.99255644645512,2.0060031756047,6.41236549079454,4.34698241977871,2.31073256094271,2.41114601434454,1.93106702080824,2.22941127436447,2.11753300158286,3.06505855128209,2.86333214981689,2.61113019793311,4.49751880557444,5.53731644206871,2.46355619994761,2.78871109314977,2.53206790917254,1.74810278337973,2.38180657019836,2.9451037651631,2.75228196765984,5.22404572410273,2.26950449299045,1.68558711103828,2.92943422568777,4.20441779398252,2.64624430579487,2.01885756233354,1.78806518687947,2.22668513306989,2.03091231546699,3.88769879059121,3.54925627097322,2.19409274698453,2.37244389960529,1.94766143882356,2.89650752987168,2.01327934412507,1.8375697702602,1.54531012099578,2.88702209189274,2.34592463785837,2.69234069355392,2.23513611756524,3.39044746830224,4.37795694754808,4.11042622287196,2.00037236357518,2.27886818413436,3.29681926582556,2.96840666252012,2.8198553399407,2.9209438274747,5.44225500138771,2.25967612840013,3.6451624388698,3.7582475822162,1.8748443491642,1.94449007927667,2.74492594673026,1.95469350699395,2.10931756975675,2.59096452428745,2.37665819137299,3.50434324542675,3.14853882840879,2.33374549641807,2.82399784324805,2.64563591376869,2.17049149802089,2.27757792595238,4.25459671646833,1.68567101119875,3.05035916351212,3.97865967296896,2.7461130549882,4.98370114934887,2.96209409920272,2.34151196764547
2.4644662839872,4.20680338455257,2.03674354923357,3.25880213391418,2.18208714357775,2.02920948902976,6.04325158906918,2.25296685953892,3.50566195169682,3.30888423221717,2.46377749233944,2.48129514712971,5.47017942118186,2.75437639806702,2.21465661550757,4.3898291611138,1.97178930708485,2.41283858770053,4.00991201956851,4.75439277245087,4.50582382335913,2.93873972773565,1.69394131654434,3.3574457850586,2.71995828517979,3.0000375055132,4.85085860026691,2.13782217882813,2.43233530783387,3.40734155762231,4.7178206320846,3.54033688826013,1.95705325701052,2.36339083341757,3.19103739273593,4.84857750986785,2.46424401453341,2.23038221511886,1.8414850113155,3.24871005612569,2.60588171051021,6.11359828338603,2.17994379637261,2.77239064068813,2.28521711432081,2.45250108532945,2.84771629146722,2.9356248473369,5.64524368323772,2.54356867550888,3.41397142026947,4.51478551101643,2.37279925235482,4.72244465523476,3.158796061834,5.67429155773164,5.69177645126364,2.12433448452821,3.43961960125194,2.98593837547512,3.96647423960073,2.07823146153163,3.71528623618317,5.22076666320355,3.88160547959166,4.96127501041655,3.07202683769469,2.26034700758884,3.63284164535736,2.09696455845589,2.76987978437976,3.31491277270468,2.00698736821245,6.39468829444045,4.37469539142806,2.45900716825064,2.47122145801965,2.2852007940702,2.76753745312503,2.17128871890538,3.01657819493334,3.43659802538025,2.72834269437502,4.53173810136063,5.83940688622247,2.56345828002835,3.04277243025332,2.61896388910703,1.7087449767025,2.19365281038666,2.92224325542396,2.99434572083342,5.40401882767525,2.50301329440442,1.93466173857621,2.1679192683509,4.48414302133349,2.67943080797428,1.93894050959764,1.84255432579341,2.17355831006375,1.98177816033194,4.09108857823145,3.86397253204396,2.4048525990242,2.58662433933512,1.99496807122056,2.89092425310388,1.8512210357226,1.91516352856205,1.91337549530178,2.98885401374474,2.28018769281949,2.8768006253587,2.19544961593732,3.48201158094322,4.34758548257211,4.109412684926,1.98849416123868,2.37947215342153,3.45397138621699,3.26705465201532,2.93211500128193,2.80603056237342,4.92852403025941,2.25179351754191,3.31111286294407,4.01093878359319,1.86937579796099,1.71954075756071,2.66473134437824,1.87602481255229,1.97165795230911,2.70467404278756,2.33614083864135,3.59953755457197,3.16462691307497,2.66503693280781,3.17580840180584,2.50790240568061,1.97695723588186,2.59069867125764,4.4107819834293,1.76758701942987,3.18852314098478,3.91411799712689,3.17366318075746,5.14825900663382,3.06971119024217,2.39185651574485
2.24457195125969,4.11270427394421,1.97536406321793,3.21315159517259,2.29670592810007,1.87077234714345,6.22261823546877,1.98669688238674,3.2966562766079,3.13661023670981,2.30253231262981,2.35249460686862,5.36150767645282,2.63614431833185,2.08678823549407,4.28367591928797,2.19043867470422,2.27330015575291,4.00003181625525,4.83416117989504,4.52154720708535,2.85857879799074,1.62342210557229,2.97064854267361,2.72969814223701,2.9241373109636,4.88756976733124,1.96521403160923,2.72171062047819,3.29470003953765,4.48675473278271,3.51040775464215,1.94330455984488,2.01118330947474,3.14078488789824,4.47202856220911,2.17551728653715,2.2511127756033,1.78903706235809,3.12047036639844,2.65049492331433,6.00401003255045,2.13402440518043,2.34575085384901,2.593786355591,2.45560995410528,2.75937666519417,2.71092379027066,5.59333095104421,2.18896654805366,3.32908844619539,4.3407181116002,2.25425040085114,4.70026951653545,4.24058375182462,5.48441803860122,5.94561496411447,2.0320094063589,3.46827046679406,2.78711657120282,3.76150547852903,2.09152657260754,3.15155796508065,5.36538791400294,4.35746626800981,4.7450298067847,2.89144059661101,2.37444302419468,3.40532644367161,1.8856105516082,2.82047500706518,3.0423752828898,1.9742293952815,6.40304778710213,4.49680028449837,2.26255274712206,2.5043535341054,2.10643203968552,2.2945467498826,2.12028106529227,2.93316163748512,3.36849799456681,2.44187948572433,4.46512463964399,5.55906754382825,2.55709692828516,2.83903624187921,2.20067335702834,1.49824015536876,2.4425735552856,2.84683565464394,2.96552275960893,5.31180958583126,2.33685131293387,1.83277667827741,2.28009952254428,4.42158400810089,2.70272743805432,2.03928845957516,1.84140956677034,2.17039478722452,1.95066316118787,4.07358241863514,3.6739717137091,2.11186995259561,2.38461776397924,1.98930598159134,2.86211102714345,1.7538660667948,1.90174520680912,1.83843545413376,2.85028950181897,2.10018143281423,2.65077062897011,2.21857031414149,3.33469921891776,4.13336883453549,4.27815141808146,2.08299747988312,2.30138823354843,2.95214205788823,2.97535510096262,2.60423441342216,2.82026385411399,5.74764499312462,2.17678551310676,3.512384101926,3.81995384259849,2.02032874119455,1.81460004554577,2.55613000445077,1.76261607080727,2.099295483408,2.60000058237178,2.45627327867604,3.59908412033448,3.19187974068507,2.30569360772575,2.77559792399472,2.49238041485953,1.8730092022874,2.22994301286376,4.2020360151116,1.6404940383849,3.14825523459186,3.48941360316454,2.77359760927463,4.98392938541316,2.94517090824657,2.27731498777244
2.47010063694931,4.1169011085171,1.76319693386073,3.07413174796557,2.0155931234535,1.77541206526033,5.95049226924252,1.99667428883465,3.06852725671293,3.17286333960451,2.25747942310146,2.15351943410137,5.27907442055902,2.79018005931956,2.42768147038599,4.38060756326011,2.03350865916595,2.38178746099715,3.94388412118978,4.59365005341143,4.33572649505249,2.85461199585415,1.63097963349502,3.09673268716235,2.70835853568933,2.83291293594161,4.79050770626898,2.02850736822239,2.5580350428892,3.52962750499524,4.43371505377523,3.65645415401518,1.95362855235986,2.32569953620402,3.21749024891537,4.55872276789791,2.11739098598043,2.35561826272286,1.86610536365046,3.33421805689343,2.34687331967932,5.94615261088468,2.20237891646007,2.52045583078099,2.44490067845927,2.39955826461073,2.93562401241456,3.03562935125735,5.87548508326193,2.20858534941562,3.57464256472053,4.21304261006848,2.23243758201818,4.6124131754992,3.42505427637979,5.77005434432245,6.22287038136586,2.11681740690281,3.51615342739453,2.55677341832539,3.88387064122974,1.95406193877892,3.07124150232319,5.18713957140064,4.1452837647583,4.94304414559077,2.69481887020484,2.06014791867406,3.46591424776371,1.98909275881196,3.13989261746817,3.0726325150304,2.20825128618109,6.55513192399509,4.36310646528888,2.33734117505463,2.25747745485483,2.21813285882767,2.49226450000761,1.90736029055024,2.92925146307218,3.82981439680532,2.47095855095794,4.38317526013513,5.62044139669965,2.59381545125922,2.85673423581195,2.16916159154178,1.81370510800966,2.29828650039289,2.87137492211444,3.14220606917924,5.3864200024657,2.56374619609778,1.89783516457645,2.73362297488085,4.2161492367526,2.79224122554488,2.0882117560659,1.81325874519684,2.14627205650751,1.82977441517211,3.88716335736199,3.68155450219992,2.32979072826476,2.21160681768246,2.08059211266439,2.66349992138339,2.00737408751653,2.04909974513159,1.95440070281968,2.8634514262605,2.08043705331887,2.36833735938811,2.43983495799375,3.38795233717231,4.23524308293606,4.2646390252772,2.12461894852718,2.16987850007588,2.91397656489388,3.20796551189268,2.64665257166276,2.85289035103145,5.48160751211205,2.51538056513257,3.48180687514133,3.64356038755068,2.00154723810538,1.88399828916786,2.39033274786596,1.98273033157774,2.06103252014694,2.58841529605101,2.36969731608627,3.51997620916574,3.0047607619135,2.21869518325551,2.91079623090512,2.6037886605199,1.86253959471486,2.10424876312971,4.08843329154726,1.83630184972854,3.0953985959905,3.48882236828548,2.83336048607529,5.21913411415194,2.81622063346907,2.52124545253467
